Province/State,Observation Date,Confirmed,Daily Confirmed,Deaths,Recovered,Daily Confirmed rate,Daily Death,Daily Recovered
Anhui,22-01-2020,1,1,0,0,1.0,0,0
Anhui,23-01-2020,9,8,0,0,0.8888888888888888,0,0
Anhui,24-01-2020,15,6,0,0,0.4,0,0
Anhui,25-01-2020,39,24,0,0,0.6153846153846154,0,0
Anhui,26-01-2020,60,21,0,0,0.35,0,0
Anhui,27-01-2020,70,10,0,0,0.14285714285714285,0,0
Anhui,28-01-2020,106,36,0,0,0.33962264150943394,0,0
Anhui,29-01-2020,152,46,0,2,0.3026315789473684,0,2
Anhui,30-01-2020,200,48,0,2,0.24,0,0
Anhui,31-01-2020,237,37,0,3,0.15611814345991562,0,1
Anhui,01-02-2020,297,60,0,5,0.20202020202020202,0,2
Anhui,02-02-2020,340,43,0,7,0.1264705882352941,0,2
Anhui,03-02-2020,408,68,0,14,0.16666666666666666,0,7
Anhui,04-02-2020,480,72,0,20,0.15,0,6
Anhui,05-02-2020,530,50,0,23,0.09433962264150944,0,3
Anhui,06-02-2020,591,61,0,34,0.10321489001692047,0,11
Anhui,07-02-2020,665,74,0,47,0.11127819548872181,0,13
Anhui,08-02-2020,733,68,0,59,0.0927694406548431,0,12
Anhui,09-02-2020,779,46,1,72,0.059050064184852376,1,13
Anhui,10-02-2020,830,51,3,88,0.06144578313253012,2,16
Anhui,11-02-2020,860,30,4,105,0.03488372093023256,1,17
Anhui,12-02-2020,889,29,4,127,0.03262092238470191,0,22
Anhui,13-02-2020,910,21,5,157,0.023076923076923078,1,30
Anhui,14-02-2020,934,24,6,193,0.02569593147751606,1,36
Anhui,15-02-2020,950,16,6,221,0.016842105263157894,0,28
Anhui,16-02-2020,962,12,6,255,0.012474012474012475,0,34
Anhui,17-02-2020,973,11,6,280,0.011305241521068859,0,25
Anhui,18-02-2020,982,9,6,361,0.009164969450101833,0,81
Anhui,19-02-2020,986,4,6,413,0.004056795131845842,0,52
Anhui,20-02-2020,987,1,6,474,0.0010131712259371835,0,61
Anhui,21-02-2020,988,1,6,539,0.0010121457489878543,0,65
Anhui,22-02-2020,989,1,6,597,0.0010111223458038423,0,58
Anhui,23-02-2020,989,0,6,637,0.0,0,40
Anhui,24-02-2020,989,0,6,663,0.0,0,26
Anhui,25-02-2020,989,0,6,712,0.0,0,49
Anhui,26-02-2020,989,0,6,744,0.0,0,32
Anhui,27-02-2020,989,0,6,792,0.0,0,48
Anhui,28-02-2020,990,1,6,821,0.00101010101010101,0,29
Anhui,29-02-2020,990,0,6,868,0.0,0,47
Anhui,01-03-2020,990,0,6,873,0.0,0,5
Anhui,02-03-2020,990,0,6,917,0.0,0,44
Anhui,03-03-2020,990,0,6,936,0.0,0,19
Anhui,04-03-2020,990,0,6,956,0.0,0,20
Anhui,05-03-2020,990,0,6,970,0.0,0,14
Anhui,06-03-2020,990,0,6,979,0.0,0,9
Anhui,07-03-2020,990,0,6,979,0.0,0,0
Anhui,08-03-2020,990,0,6,984,0.0,0,5
Anhui,09-03-2020,990,0,6,984,0.0,0,0
Anhui,10-03-2020,990,0,6,984,0.0,0,0
Anhui,11-03-2020,990,0,6,984,0.0,0,0
Anhui,12-03-2020,990,0,6,984,0.0,0,0
Anhui,13-03-2020,990,0,6,984,0.0,0,0
Anhui,14-03-2020,990,0,6,984,0.0,0,0
Anhui,15-03-2020,990,0,6,984,0.0,0,0
Beijing,22-01-2020,14,14,0,0,1.0,0,0
Beijing,23-01-2020,22,8,0,0,0.36363636363636365,0,0
Beijing,24-01-2020,36,14,0,1,0.3888888888888889,0,1
Beijing,25-01-2020,41,5,0,2,0.12195121951219512,0,1
Beijing,26-01-2020,68,27,0,2,0.39705882352941174,0,0
Beijing,27-01-2020,80,12,1,2,0.15,1,0
Beijing,28-01-2020,91,11,1,4,0.12087912087912088,0,2
Beijing,29-01-2020,111,20,1,4,0.18018018018018017,0,0
Beijing,30-01-2020,114,3,1,4,0.02631578947368421,0,0
Beijing,31-01-2020,139,25,1,5,0.17985611510791366,0,1
Beijing,01-02-2020,168,29,1,9,0.17261904761904762,0,4
Beijing,02-02-2020,191,23,1,9,0.12041884816753927,0,0
Beijing,03-02-2020,212,21,1,12,0.09905660377358491,0,3
Beijing,04-02-2020,228,16,1,23,0.07017543859649122,0,11
Beijing,05-02-2020,253,25,1,24,0.09881422924901186,0,1
Beijing,06-02-2020,274,21,1,31,0.07664233576642336,0,7
Beijing,07-02-2020,297,23,1,33,0.07744107744107744,0,2
Beijing,08-02-2020,315,18,2,34,0.05714285714285714,1,1
Beijing,09-02-2020,326,11,2,37,0.03374233128834356,0,3
Beijing,10-02-2020,337,11,2,44,0.032640949554896145,0,7
Beijing,11-02-2020,342,5,3,48,0.014619883040935672,1,4
Beijing,12-02-2020,352,10,3,56,0.028409090909090908,0,8
Beijing,13-02-2020,366,14,3,69,0.03825136612021858,0,13
Beijing,14-02-2020,372,6,3,80,0.016129032258064516,0,11
Beijing,15-02-2020,375,3,4,98,0.008,1,18
Beijing,16-02-2020,380,5,4,108,0.013157894736842105,0,10
Beijing,17-02-2020,381,1,4,114,0.0026246719160104987,0,6
Beijing,18-02-2020,387,6,4,122,0.015503875968992248,0,8
Beijing,19-02-2020,393,6,4,145,0.015267175572519083,0,23
Beijing,20-02-2020,395,2,4,153,0.005063291139240506,0,8
Beijing,21-02-2020,396,1,4,169,0.0025252525252525255,0,16
Beijing,22-02-2020,399,3,4,178,0.007518796992481203,0,9
Beijing,23-02-2020,399,0,4,189,0.0,0,11
Beijing,24-02-2020,399,0,4,198,0.0,0,9
Beijing,25-02-2020,400,1,4,215,0.0025,0,17
Beijing,26-02-2020,400,0,4,235,0.0,0,20
Beijing,27-02-2020,410,10,5,248,0.024390243902439025,1,13
Beijing,28-02-2020,410,0,7,257,0.0,2,9
Beijing,29-02-2020,411,1,8,271,0.0024330900243309003,1,14
Beijing,01-03-2020,413,2,8,276,0.004842615012106538,0,5
Beijing,02-03-2020,414,1,8,282,0.0024154589371980675,0,6
Beijing,03-03-2020,414,0,8,288,0.0,0,6
Beijing,04-03-2020,418,4,8,297,0.009569377990430622,0,9
Beijing,05-03-2020,418,0,8,297,0.0,0,0
Beijing,06-03-2020,422,4,8,299,0.009478672985781991,0,2
Beijing,07-03-2020,426,4,8,303,0.009389671361502348,0,4
Beijing,08-03-2020,428,2,8,308,0.004672897196261682,0,5
Beijing,09-03-2020,428,0,8,315,0.0,0,7
Beijing,10-03-2020,429,1,8,320,0.002331002331002331,0,5
Beijing,11-03-2020,435,6,8,326,0.013793103448275862,0,6
Beijing,12-03-2020,435,0,8,334,0.0,0,8
Beijing,13-03-2020,436,1,8,342,0.0022935779816513763,0,8
Beijing,14-03-2020,437,1,8,349,0.002288329519450801,0,7
Beijing,15-03-2020,442,5,8,353,0.011312217194570135,0,4
Chongqing,22-01-2020,6,6,0,0,1.0,0,0
Chongqing,23-01-2020,9,3,0,0,0.3333333333333333,0,0
Chongqing,24-01-2020,27,18,0,0,0.6666666666666666,0,0
Chongqing,25-01-2020,57,30,0,0,0.5263157894736842,0,0
Chongqing,26-01-2020,75,18,0,0,0.24,0,0
Chongqing,27-01-2020,110,35,0,0,0.3181818181818182,0,0
Chongqing,28-01-2020,132,22,0,0,0.16666666666666666,0,0
Chongqing,29-01-2020,147,15,0,1,0.10204081632653061,0,1
Chongqing,30-01-2020,182,35,0,1,0.19230769230769232,0,0
Chongqing,31-01-2020,211,29,0,1,0.13744075829383887,0,0
Chongqing,01-02-2020,247,36,1,3,0.145748987854251,1,2
Chongqing,02-02-2020,300,53,2,7,0.17666666666666667,1,4
Chongqing,03-02-2020,337,37,2,9,0.10979228486646884,0,2
Chongqing,04-02-2020,366,29,2,9,0.07923497267759563,0,0
Chongqing,05-02-2020,389,23,2,15,0.05912596401028278,0,6
Chongqing,06-02-2020,411,22,2,24,0.0535279805352798,0,9
Chongqing,07-02-2020,426,15,2,31,0.035211267605633804,0,7
Chongqing,08-02-2020,428,2,2,39,0.004672897196261682,0,8
Chongqing,09-02-2020,468,40,2,51,0.08547008547008547,0,12
Chongqing,10-02-2020,486,18,2,66,0.037037037037037035,0,15
Chongqing,11-02-2020,505,19,3,79,0.03762376237623762,1,13
Chongqing,12-02-2020,518,13,3,102,0.025096525096525095,0,23
Chongqing,13-02-2020,529,11,4,128,0.020793950850661626,1,26
Chongqing,14-02-2020,537,8,5,152,0.0148975791433892,1,24
Chongqing,15-02-2020,544,7,5,184,0.012867647058823529,0,32
Chongqing,16-02-2020,551,7,5,207,0.012704174228675136,0,23
Chongqing,17-02-2020,553,2,5,225,0.003616636528028933,0,18
Chongqing,18-02-2020,555,2,5,254,0.0036036036036036037,0,29
Chongqing,19-02-2020,560,5,5,274,0.008928571428571428,0,20
Chongqing,20-02-2020,567,7,6,299,0.012345679012345678,1,25
Chongqing,21-02-2020,572,5,6,316,0.008741258741258742,0,17
Chongqing,22-02-2020,573,1,6,328,0.0017452006980802793,0,12
Chongqing,23-02-2020,575,2,6,335,0.0034782608695652175,0,7
Chongqing,24-02-2020,576,1,6,349,0.001736111111111111,0,14
Chongqing,25-02-2020,576,0,6,372,0.0,0,23
Chongqing,26-02-2020,576,0,6,384,0.0,0,12
Chongqing,27-02-2020,576,0,6,401,0.0,0,17
Chongqing,28-02-2020,576,0,6,422,0.0,0,21
Chongqing,29-02-2020,576,0,6,438,0.0,0,16
Chongqing,01-03-2020,576,0,6,450,0.0,0,12
Chongqing,02-03-2020,576,0,6,469,0.0,0,19
Chongqing,03-03-2020,576,0,6,490,0.0,0,21
Chongqing,04-03-2020,576,0,6,502,0.0,0,12
Chongqing,05-03-2020,576,0,6,512,0.0,0,10
Chongqing,06-03-2020,576,0,6,513,0.0,0,1
Chongqing,07-03-2020,576,0,6,526,0.0,0,13
Chongqing,08-03-2020,576,0,6,527,0.0,0,1
Chongqing,09-03-2020,576,0,6,542,0.0,0,15
Chongqing,10-03-2020,576,0,6,547,0.0,0,5
Chongqing,11-03-2020,576,0,6,554,0.0,0,7
Chongqing,12-03-2020,576,0,6,564,0.0,0,10
Chongqing,13-03-2020,576,0,6,566,0.0,0,2
Chongqing,14-03-2020,576,0,6,569,0.0,0,3
Chongqing,15-03-2020,576,0,6,570,0.0,0,1
Fujian,22-01-2020,1,1,0,0,1.0,0,0
Fujian,23-01-2020,5,4,0,0,0.8,0,0
Fujian,24-01-2020,10,5,0,0,0.5,0,0
Fujian,25-01-2020,18,8,0,0,0.4444444444444444,0,0
Fujian,26-01-2020,35,17,0,0,0.4857142857142857,0,0
Fujian,27-01-2020,59,24,0,0,0.4067796610169492,0,0
Fujian,28-01-2020,80,21,0,0,0.2625,0,0
Fujian,29-01-2020,84,4,0,0,0.047619047619047616,0,0
Fujian,30-01-2020,101,17,0,0,0.16831683168316833,0,0
Fujian,31-01-2020,120,19,0,0,0.15833333333333333,0,0
Fujian,01-02-2020,144,24,0,0,0.16666666666666666,0,0
Fujian,02-02-2020,159,15,0,0,0.09433962264150944,0,0
Fujian,03-02-2020,179,20,0,1,0.11173184357541899,0,1
Fujian,04-02-2020,194,15,0,3,0.07731958762886598,0,2
Fujian,05-02-2020,205,11,0,11,0.05365853658536585,0,8
Fujian,06-02-2020,215,10,0,14,0.046511627906976744,0,3
Fujian,07-02-2020,224,9,0,20,0.04017857142857143,0,6
Fujian,08-02-2020,239,15,0,24,0.06276150627615062,0,4
Fujian,09-02-2020,250,11,0,35,0.044,0,11
Fujian,10-02-2020,261,11,0,39,0.0421455938697318,0,4
Fujian,11-02-2020,267,6,0,45,0.02247191011235955,0,6
Fujian,12-02-2020,272,5,0,53,0.01838235294117647,0,8
Fujian,13-02-2020,279,7,0,57,0.025089605734767026,0,4
Fujian,14-02-2020,281,2,0,63,0.0071174377224199285,0,6
Fujian,15-02-2020,285,4,0,71,0.014035087719298246,0,8
Fujian,16-02-2020,287,2,0,82,0.006968641114982578,0,11
Fujian,17-02-2020,290,3,0,90,0.010344827586206896,0,8
Fujian,18-02-2020,292,2,0,93,0.00684931506849315,0,3
Fujian,19-02-2020,293,1,0,112,0.0034129692832764505,0,19
Fujian,20-02-2020,293,0,1,126,0.0,1,14
Fujian,21-02-2020,293,0,1,149,0.0,0,23
Fujian,22-02-2020,293,0,1,162,0.0,0,13
Fujian,23-02-2020,293,0,1,170,0.0,0,8
Fujian,24-02-2020,293,0,1,183,0.0,0,13
Fujian,25-02-2020,294,1,1,199,0.003401360544217687,0,16
Fujian,26-02-2020,294,0,1,218,0.0,0,19
Fujian,27-02-2020,296,2,1,228,0.006756756756756757,0,10
Fujian,28-02-2020,296,0,1,235,0.0,0,7
Fujian,29-02-2020,296,0,1,243,0.0,0,8
Fujian,01-03-2020,296,0,1,247,0.0,0,4
Fujian,02-03-2020,296,0,1,255,0.0,0,8
Fujian,03-03-2020,296,0,1,260,0.0,0,5
Fujian,04-03-2020,296,0,1,270,0.0,0,10
Fujian,05-03-2020,296,0,1,277,0.0,0,7
Fujian,06-03-2020,296,0,1,284,0.0,0,7
Fujian,07-03-2020,296,0,1,295,0.0,0,11
Fujian,08-03-2020,296,0,1,295,0.0,0,0
Fujian,09-03-2020,296,0,1,295,0.0,0,0
Fujian,10-03-2020,296,0,1,295,0.0,0,0
Fujian,11-03-2020,296,0,1,295,0.0,0,0
Fujian,12-03-2020,296,0,1,295,0.0,0,0
Fujian,13-03-2020,296,0,1,295,0.0,0,0
Fujian,14-03-2020,296,0,1,295,0.0,0,0
Fujian,15-03-2020,296,0,1,295,0.0,0,0
Gansu,22-01-2020,0,0,0,0,,0,0
Gansu,23-01-2020,2,2,0,0,1.0,0,0
Gansu,24-01-2020,2,0,0,0,0.0,0,0
Gansu,25-01-2020,4,2,0,0,0.5,0,0
Gansu,26-01-2020,7,3,0,0,0.42857142857142855,0,0
Gansu,27-01-2020,14,7,0,0,0.5,0,0
Gansu,28-01-2020,19,5,0,0,0.2631578947368421,0,0
Gansu,29-01-2020,24,5,0,0,0.20833333333333334,0,0
Gansu,30-01-2020,26,2,0,0,0.07692307692307693,0,0
Gansu,31-01-2020,29,3,0,0,0.10344827586206896,0,0
Gansu,01-02-2020,40,11,0,0,0.275,0,0
Gansu,02-02-2020,51,11,0,3,0.21568627450980393,0,3
Gansu,03-02-2020,55,4,0,3,0.07272727272727272,0,0
Gansu,04-02-2020,57,2,0,4,0.03508771929824561,0,1
Gansu,05-02-2020,62,5,0,6,0.08064516129032258,0,2
Gansu,06-02-2020,62,0,0,6,0.0,0,0
Gansu,07-02-2020,67,5,0,9,0.07462686567164178,0,3
Gansu,08-02-2020,79,12,1,12,0.1518987341772152,1,3
Gansu,09-02-2020,83,4,2,16,0.04819277108433735,1,4
Gansu,10-02-2020,83,0,2,17,0.0,0,1
Gansu,11-02-2020,86,3,2,24,0.03488372093023256,0,7
Gansu,12-02-2020,87,1,2,31,0.011494252873563218,0,7
Gansu,13-02-2020,90,3,2,39,0.03333333333333333,0,8
Gansu,14-02-2020,90,0,2,39,0.0,0,0
Gansu,15-02-2020,90,0,2,49,0.0,0,10
Gansu,16-02-2020,90,0,2,54,0.0,0,5
Gansu,17-02-2020,91,1,2,58,0.01098901098901099,0,4
Gansu,18-02-2020,91,0,2,62,0.0,0,4
Gansu,19-02-2020,91,0,2,65,0.0,0,3
Gansu,20-02-2020,91,0,2,71,0.0,0,6
Gansu,21-02-2020,91,0,2,76,0.0,0,5
Gansu,22-02-2020,91,0,2,76,0.0,0,0
Gansu,23-02-2020,91,0,2,78,0.0,0,2
Gansu,24-02-2020,91,0,2,80,0.0,0,2
Gansu,25-02-2020,91,0,2,80,0.0,0,0
Gansu,26-02-2020,91,0,2,81,0.0,0,1
Gansu,27-02-2020,91,0,2,81,0.0,0,0
Gansu,28-02-2020,91,0,2,82,0.0,0,1
Gansu,29-02-2020,91,0,2,82,0.0,0,0
Gansu,01-03-2020,91,0,2,84,0.0,0,2
Gansu,02-03-2020,91,0,2,85,0.0,0,1
Gansu,03-03-2020,91,0,2,86,0.0,0,1
Gansu,04-03-2020,91,0,2,87,0.0,0,1
Gansu,05-03-2020,102,11,2,87,0.10784313725490197,0,0
Gansu,06-03-2020,119,17,2,87,0.14285714285714285,0,0
Gansu,07-03-2020,120,1,2,87,0.008333333333333333,0,0
Gansu,08-03-2020,124,4,2,87,0.03225806451612903,0,0
Gansu,09-03-2020,124,0,2,88,0.0,0,1
Gansu,10-03-2020,125,1,2,88,0.008,0,0
Gansu,11-03-2020,127,2,2,88,0.015748031496062992,0,0
Gansu,12-03-2020,127,0,2,88,0.0,0,0
Gansu,13-03-2020,127,0,2,88,0.0,0,0
Gansu,14-03-2020,129,2,2,89,0.015503875968992248,0,1
Gansu,15-03-2020,133,4,2,91,0.03007518796992481,0,2
Guangdong,22-01-2020,26,26,0,0,1.0,0,0
Guangdong,23-01-2020,32,6,0,2,0.1875,0,2
Guangdong,24-01-2020,53,21,0,2,0.39622641509433965,0,0
Guangdong,25-01-2020,78,25,0,2,0.32051282051282054,0,0
Guangdong,26-01-2020,111,33,0,2,0.2972972972972973,0,0
Guangdong,27-01-2020,151,40,0,4,0.26490066225165565,0,2
Guangdong,28-01-2020,207,56,0,4,0.27053140096618356,0,0
Guangdong,29-01-2020,277,70,0,5,0.2527075812274368,0,1
Guangdong,30-01-2020,354,77,0,10,0.2175141242937853,0,5
Guangdong,31-01-2020,436,82,0,11,0.18807339449541285,0,1
Guangdong,01-02-2020,535,99,0,14,0.18504672897196262,0,3
Guangdong,02-02-2020,632,97,0,15,0.15348101265822786,0,1
Guangdong,03-02-2020,725,93,0,21,0.12827586206896552,0,6
Guangdong,04-02-2020,813,88,0,30,0.10824108241082411,0,9
Guangdong,05-02-2020,895,82,0,49,0.09162011173184358,0,19
Guangdong,06-02-2020,970,75,0,69,0.07731958762886598,0,20
Guangdong,07-02-2020,1034,64,1,88,0.061895551257253385,1,19
Guangdong,08-02-2020,1095,61,1,112,0.05570776255707763,0,24
Guangdong,09-02-2020,1131,36,1,141,0.03183023872679045,0,29
Guangdong,10-02-2020,1159,28,1,167,0.024158757549611734,0,26
Guangdong,11-02-2020,1177,18,1,212,0.015293118096856415,0,45
Guangdong,12-02-2020,1219,42,1,275,0.034454470877768664,0,63
Guangdong,13-02-2020,1241,22,2,314,0.017727639000805803,1,39
Guangdong,14-02-2020,1261,20,2,362,0.01586042823156225,0,48
Guangdong,15-02-2020,1294,33,2,410,0.025502318392581144,0,48
Guangdong,16-02-2020,1316,22,2,465,0.016717325227963525,0,55
Guangdong,17-02-2020,1322,6,4,524,0.0045385779122541605,2,59
Guangdong,18-02-2020,1328,6,4,565,0.004518072289156626,0,41
Guangdong,19-02-2020,1331,3,5,606,0.002253944402704733,1,41
Guangdong,20-02-2020,1332,1,5,642,0.0007507507507507507,0,36
Guangdong,21-02-2020,1333,1,5,690,0.0007501875468867217,0,48
Guangdong,22-02-2020,1339,6,5,728,0.004480955937266617,0,38
Guangdong,23-02-2020,1342,3,6,755,0.0022354694485842027,1,27
Guangdong,24-02-2020,1345,3,6,786,0.0022304832713754648,0,31
Guangdong,25-02-2020,1347,2,7,822,0.0014847809948032665,1,36
Guangdong,26-02-2020,1347,0,7,851,0.0,0,29
Guangdong,27-02-2020,1347,0,7,890,0.0,0,39
Guangdong,28-02-2020,1348,1,7,935,0.000741839762611276,0,45
Guangdong,29-02-2020,1349,1,7,983,0.0007412898443291327,0,48
Guangdong,01-03-2020,1349,0,7,1016,0.0,0,33
Guangdong,02-03-2020,1350,1,7,1059,0.0007407407407407407,0,43
Guangdong,03-03-2020,1350,0,7,1101,0.0,0,42
Guangdong,04-03-2020,1350,0,7,1133,0.0,0,32
Guangdong,05-03-2020,1351,1,7,1181,0.0007401924500370096,0,48
Guangdong,06-03-2020,1352,1,7,1216,0.0007396449704142012,0,35
Guangdong,07-03-2020,1352,0,7,1237,0.0,0,21
Guangdong,08-03-2020,1352,0,7,1256,0.0,0,19
Guangdong,09-03-2020,1352,0,8,1260,0.0,1,4
Guangdong,10-03-2020,1353,1,8,1274,0.0007390983000739098,0,14
Guangdong,11-03-2020,1356,3,8,1282,0.0022123893805309734,0,8
Guangdong,12-03-2020,1356,0,8,1289,0.0,0,7
Guangdong,13-03-2020,1356,0,8,1296,0.0,0,7
Guangdong,14-03-2020,1356,0,8,1299,0.0,0,3
Guangdong,15-03-2020,1360,4,8,1304,0.0029411764705882353,0,5
Guangxi,22-01-2020,2,2,0,0,1.0,0,0
Guangxi,23-01-2020,5,3,0,0,0.6,0,0
Guangxi,24-01-2020,23,18,0,0,0.782608695652174,0,0
Guangxi,25-01-2020,23,0,0,0,0.0,0,0
Guangxi,26-01-2020,36,13,0,0,0.3611111111111111,0,0
Guangxi,27-01-2020,46,10,0,0,0.21739130434782608,0,0
Guangxi,28-01-2020,51,5,0,2,0.09803921568627451,0,2
Guangxi,29-01-2020,58,7,0,2,0.1206896551724138,0,0
Guangxi,30-01-2020,78,20,0,2,0.2564102564102564,0,0
Guangxi,31-01-2020,87,9,0,2,0.10344827586206896,0,0
Guangxi,01-02-2020,100,13,0,2,0.13,0,0
Guangxi,02-02-2020,111,11,0,2,0.0990990990990991,0,0
Guangxi,03-02-2020,127,16,0,7,0.12598425196850394,0,5
Guangxi,04-02-2020,139,12,0,10,0.08633093525179857,0,3
Guangxi,05-02-2020,150,11,0,13,0.07333333333333333,0,3
Guangxi,06-02-2020,168,18,0,14,0.10714285714285714,0,1
Guangxi,07-02-2020,172,4,0,17,0.023255813953488372,0,3
Guangxi,08-02-2020,183,11,0,17,0.060109289617486336,0,0
Guangxi,09-02-2020,195,12,1,18,0.06153846153846154,1,1
Guangxi,10-02-2020,210,15,1,24,0.07142857142857142,0,6
Guangxi,11-02-2020,215,5,1,33,0.023255813953488372,0,9
Guangxi,12-02-2020,222,7,1,32,0.03153153153153153,0,0
Guangxi,13-02-2020,222,0,2,33,0.0,1,1
Guangxi,14-02-2020,226,4,2,36,0.017699115044247787,0,3
Guangxi,15-02-2020,235,9,2,44,0.03829787234042553,0,8
Guangxi,16-02-2020,237,2,2,49,0.008438818565400843,0,5
Guangxi,17-02-2020,238,1,2,53,0.004201680672268907,0,4
Guangxi,18-02-2020,242,4,2,69,0.01652892561983471,0,16
Guangxi,19-02-2020,244,2,2,86,0.00819672131147541,0,17
Guangxi,20-02-2020,245,1,2,90,0.004081632653061225,0,4
Guangxi,21-02-2020,246,1,2,97,0.0040650406504065045,0,7
Guangxi,22-02-2020,249,3,2,104,0.012048192771084338,0,7
Guangxi,23-02-2020,249,0,2,106,0.0,0,2
Guangxi,24-02-2020,251,2,2,112,0.00796812749003984,0,6
Guangxi,25-02-2020,252,1,2,134,0.003968253968253968,0,22
Guangxi,26-02-2020,252,0,2,147,0.0,0,13
Guangxi,27-02-2020,252,0,2,161,0.0,0,14
Guangxi,28-02-2020,252,0,2,168,0.0,0,7
Guangxi,29-02-2020,252,0,2,176,0.0,0,8
Guangxi,01-03-2020,252,0,2,181,0.0,0,5
Guangxi,02-03-2020,252,0,2,192,0.0,0,11
Guangxi,03-03-2020,252,0,2,202,0.0,0,10
Guangxi,04-03-2020,252,0,2,210,0.0,0,8
Guangxi,05-03-2020,252,0,2,214,0.0,0,4
Guangxi,06-03-2020,252,0,2,217,0.0,0,3
Guangxi,07-03-2020,252,0,2,218,0.0,0,1
Guangxi,08-03-2020,252,0,2,223,0.0,0,5
Guangxi,09-03-2020,252,0,2,230,0.0,0,7
Guangxi,10-03-2020,252,0,2,234,0.0,0,4
Guangxi,11-03-2020,252,0,2,238,0.0,0,4
Guangxi,12-03-2020,252,0,2,241,0.0,0,3
Guangxi,13-03-2020,252,0,2,243,0.0,0,2
Guangxi,14-03-2020,252,0,2,243,0.0,0,0
Guangxi,15-03-2020,252,0,2,243,0.0,0,0
Guizhou,22-01-2020,1,1,0,0,1.0,0,0
Guizhou,23-01-2020,3,2,0,0,0.6666666666666666,0,0
Guizhou,24-01-2020,3,0,0,0,0.0,0,0
Guizhou,25-01-2020,4,1,0,0,0.25,0,0
Guizhou,26-01-2020,5,1,0,0,0.2,0,0
Guizhou,27-01-2020,7,2,0,0,0.2857142857142857,0,0
Guizhou,28-01-2020,9,2,0,0,0.2222222222222222,0,0
Guizhou,29-01-2020,9,0,0,1,0.0,0,1
Guizhou,30-01-2020,12,3,0,1,0.25,0,0
Guizhou,31-01-2020,29,17,0,2,0.5862068965517241,0,1
Guizhou,01-02-2020,29,0,0,2,0.0,0,0
Guizhou,02-02-2020,38,9,0,2,0.23684210526315788,0,0
Guizhou,03-02-2020,46,8,0,2,0.17391304347826086,0,0
Guizhou,04-02-2020,58,12,0,2,0.20689655172413793,0,0
Guizhou,05-02-2020,64,6,1,9,0.09375,1,7
Guizhou,06-02-2020,71,7,1,6,0.09859154929577464,0,0
Guizhou,07-02-2020,81,10,1,6,0.12345679012345678,0,0
Guizhou,08-02-2020,89,8,1,7,0.0898876404494382,0,1
Guizhou,09-02-2020,99,10,1,7,0.10101010101010101,0,0
Guizhou,10-02-2020,109,10,1,10,0.09174311926605505,0,3
Guizhou,11-02-2020,127,18,1,17,0.14173228346456693,0,7
Guizhou,12-02-2020,133,6,1,18,0.045112781954887216,0,1
Guizhou,13-02-2020,135,2,1,27,0.014814814814814815,0,9
Guizhou,14-02-2020,140,5,1,28,0.03571428571428571,0,1
